name,onlineorder,booktable,rate,location,cuisines,cost,type,city,Mean Rating
C Sharp Kitchen,TRUE,FALSE,34,Church Street,North Indian Chinese European,600,Delivery,Frazer Town,322
New Leaf Restaurant,TRUE,TRUE,37,Indiranagar,Chinese,15,Delivery,Frazer Town,345
ViceroyS Sarathi,TRUE,FALSE,38,Indiranagar,North Indian Chinese,750,Delivery,Frazer Town,358
Mamma Mexicana,TRUE,TRUE,22,MG Road,Mexican,1,Delivery,Frazer Town,152
SherlockS Pub,FALSE,FALSE,4,Frazer Town,Continental North Indian Chinese,15,Delivery,Frazer Town,356
The Coffee Bean  Tea Leaf,TRUE,FALSE,38,MG Road,Cafe,700,Delivery,Frazer Town,358
Sgs Non Veg  Gundu Pulav,TRUE,FALSE,39,St Marks Road,Biryani Fast Food,400,Delivery,Frazer Town,361
Cafe Arabica,FALSE,FALSE,41,Frazer Town,Cafe Bakery,700,Delivery,Frazer Town,365
The Brekkie Shop,TRUE,FALSE,37,Indiranagar,Healthy Food Sandwich,300,Delivery,Frazer Town,323
The Yogisthaan Cafe,TRUE,FALSE,42,Indiranagar,Cafe Healthy Food Salad Beverages,600,Delivery,Frazer Town,401
Step Right Up,TRUE,FALSE,41,Vasanth Nagar,Cafe Italian,300,Delivery,Frazer Town,397
Berrylicious Cafe,TRUE,FALSE,41,MG Road,Continental Cafe Desserts Pizza North Indian Chinese Ice Cream,900,Delivery,Frazer Town,393
Aroma Of Asia,FALSE,FALSE,39,Frazer Town,Fast Food Momos,400,Delivery,Frazer Town,371
The J,TRUE,FALSE,4,Church Street,Fast Food Beverages,450,Delivery,Frazer Town,384
Cafe Imroze,TRUE,FALSE,36,Infantry Road,Cafe Burger Italian Fast Food,650,Delivery,Frazer Town,337
China Hut,FALSE,FALSE,38,Frazer Town,Chinese,500,Delivery,Frazer Town,358
Xian,TRUE,TRUE,38,Ulsoor,Chinese Thai,800,Delivery,Frazer Town,359
Urban Solace  Cafe For The Soul,TRUE,FALSE,39,Ulsoor,Cafee American Continental Steak,800,Delivery,Frazer Town,371
Ging  Royal Orchid Central,TRUE,TRUE,43,MG Road,Asian,2,Delivery,Frazer Town,428
Blow,TRUE,TRUE,43,Church Street,Cafe Continental American Burger,750,Delivery,Frazer Town,42
The Biere Club,TRUE,TRUE,43,Lavelle Road,Continental BBQ Finger Food,17,Delivery,Frazer Town,423
Marzipan Cafe  Bakery,TRUE,FALSE,42,Ulsoor,Cafe Mediterranean Bakery Greek Beverages,700,Delivery,Frazer Town,41
RamanaS,TRUE,TRUE,4,Cunningham Road,North Indian Chinese Healthy Food,850,Delivery,Frazer Town,384
Dolphin Bar,FALSE,FALSE,38,Frazer Town,Chinese Finger Food North Indian Seafood,1,Delivery,Frazer Town,358
FatsoS,TRUE,FALSE,38,Brigade Road,Cafe American Italian Burger,650,Delivery,Frazer Town,358
Midnight Hunger Solutions 247,TRUE,FALSE,21,Indiranagar,North Indian Mughlai Chinese,500,,,
Driven Cafe,TRUE,FALSE,34,Residency Road,Cafe Beverages Fast Food,600,Delivery,Frazer Town,316
Shanthi Sagar Deluxe,FALSE,FALSE,27,Frazer Town,South Indian North Indian Fast Food,500,Delivery,Frazer Town,216
Munchies,TRUE,FALSE,39,Brigade Road,Fast Food Bakery,250,Delivery,Frazer Town,371
Kumbakonam Degree Coffee,TRUE,FALSE,38,Indiranagar,South Indian Fast Food,200,Delivery,Frazer Town,358
Zoroy Luxury Chocolate,TRUE,FALSE,4,Church Street,Desserts,250,Delivery,Frazer Town,384
Patisserie Nitash,FALSE,FALSE,42,Frazer Town,Bakery,500,Delivery,Frazer Town,41
Kc Das,TRUE,FALSE,39,MG Road,Mithai Street Food,200,Delivery,Frazer Town,371
Happy Belly Bakes,TRUE,FALSE,41,Frazer Town,Bakery Cafe,350,Delivery,Frazer Town,403
The Sugar Fairy,FALSE,FALSE,43,Frazer Town,Bakery Desserts,100,Delivery,Frazer Town,423
Raaga,TRUE,TRUE,38,Indiranagar,North Indian Chinese Continental,12,Delivery,Frazer Town,358
Siddique Kabab Centre,TRUE,FALSE,39,Frazer Town,Mughlai Kebab Chinese,550,Delivery,Frazer Town,322
SadiS Biriyani,FALSE,FALSE,33,Frazer Town,Biryani,600,Delivery,Frazer Town,294
Leia Soul Food,FALSE,FALSE,38,Frazer Town,Bakery,500,Delivery,Frazer Town,358
Manjit Da Dhaba,TRUE,FALSE,43,Frazer Town,North Indian,300,Delivery,Frazer Town,423
Sunny Side Bistro,TRUE,FALSE,38,Frazer Town,Cafe Continental,700,Delivery,Frazer Town,355
Northern Route,TRUE,FALSE,41,St Marks Road,North Indian Street Food,300,Delivery,Frazer Town,397
Hotel Ramprasad,TRUE,FALSE,42,Brigade Road,South Indian Chinese,300,Delivery,Frazer Town,41
The Teal Door Cafe,TRUE,FALSE,42,Indiranagar,Cafe Continental,800,,,
Kadai Crust  Amma Veetu Samayal,FALSE,FALSE,38,Indiranagar,Chettinad South Indian Biryani,700,Delivery,Frazer Town,358
Gundappa Donne Biryani,FALSE,FALSE,25,Indiranagar,Biryani,300,Delivery,Frazer Town,291
Bon Sante,FALSE,FALSE,36,Brigade Road,Cafe Continental Italian,800,,,
Sugarberryz Cakery,FALSE,FALSE,39,Commercial Street,Bakery Desserts,12,Delivery,Frazer Town,371
The Gluten Free Baking Co,FALSE,FALSE,38,Banaswadi,Bakery,400,Delivery,Frazer Town,358
Cafe Cerrise,TRUE,FALSE,38,Ulsoor,Cafe Continental Salad,600,Delivery,Frazer Town,358
The French Loaf,TRUE,FALSE,28,Frazer Town,Bakery Desserts,300,,,
Byblos,TRUE,TRUE,42,Indiranagar,Lebanese Arabian Middle Eastern Salad Beverages,17,Delivery,Frazer Town,41
Taj Hotel,TRUE,FALSE,37,Shivajinagar,North Indian Chinese,550,Delivery,Frazer Town,345
Tiger Trail  Ramada Hotel,TRUE,TRUE,4,Shivajinagar,North Indian Lucknowi,13,Delivery,Frazer Town,384
Curries And Pickles,TRUE,FALSE,38,Indiranagar,Andhra North Indian Biryani,250,,,
Millers 46,FALSE,TRUE,44,Vasanth Nagar,American Continental Steak,11,Delivery,Frazer Town,435
Cafe Kaara,FALSE,FALSE,42,Ulsoor,Cafe Salad Desserts Pizza,750,Delivery,Frazer Town,416
Peppa Zzing,TRUE,FALSE,43,Infantry Road,Cafe Fast Food Burger,800,Delivery,Frazer Town,423
Kaara By The Lake,FALSE,FALSE,4,Ulsoor,Cafe Italian Coffee,750,Delivery,Frazer Town,387
Konark Vegetarian Restaurant,FALSE,FALSE,41,Commercial Street,North Indian Chinese South Indian,700,Delivery,Frazer Town,388
California Burrito,FALSE,FALSE,4,Cunningham Road,Mexican Fast Food,400,Delivery,Frazer Town,39
Rolls On Wheels,FALSE,FALSE,37,Cunningham Road,Fast Food Rolls Momos,200,Delivery,Frazer Town,289
Biso  Citrus Hotels,FALSE,TRUE,39,Cunningham Road,North Indian South Indian Italian Continental,11,Delivery,Frazer Town,35
IndyS Comfort Food,FALSE,FALSE,41,Shivajinagar,North Indian Beverages Fast Food,300,,,
Bhaiyaji Food Court,FALSE,FALSE,34,MG Road,North Indian Mithai,300,Delivery,Frazer Town,306
Upsouth,TRUE,FALSE,38,Banaswadi,South Indian,300,Delivery,Frazer Town,376
Belly Deli,TRUE,FALSE,41,Frazer Town,Fast Food Biryani,400,Delivery,Frazer Town,397
Baahubelly,TRUE,FALSE,37,Brigade Road,South Indian North Indian,500,Delivery,Frazer Town,348
Eatapita,TRUE,FALSE,4,Kammanahalli,Arabian Pizza Greek Lebanese Mediterranean,600,Delivery,Frazer Town,384
Pinxx  Royal Orchid Central,TRUE,TRUE,38,MG Road,Italian European,16,Delivery,Frazer Town,358
Funjabi,TRUE,FALSE,35,Church Street,North Indian,600,Delivery,Frazer Town,319
ThomS Bakery,FALSE,FALSE,41,Frazer Town,Bakery Fast Food,200,Desserts,Frazer Town,397
Albert Bakery,FALSE,FALSE,43,Frazer Town,Bakery Fast Food,150,Desserts,Frazer Town,423
Corner House Ice Cream,FALSE,FALSE,41,Frazer Town,Ice Cream Desserts,400,Desserts,Frazer Town,444
Komala Refreshments,FALSE,FALSE,4,Frazer Town,South Indian,150,Desserts,Frazer Town,384
Cafe Arabica,FALSE,FALSE,41,Frazer Town,Cafe Bakery,700,Desserts,Frazer Town,365
Patisserie Nitash,FALSE,FALSE,42,Frazer Town,Bakery,500,Desserts,Frazer Town,41
The Sugar Fairy,FALSE,FALSE,43,Frazer Town,Bakery Desserts,100,Desserts,Frazer Town,423
Cream Chemistry,TRUE,FALSE,39,Frazer Town,Ice Cream Desserts,500,Desserts,Frazer Town,374
Ibaco,TRUE,FALSE,37,Frazer Town,Desserts,300,,,
AttyS Bakery,TRUE,FALSE,4,Frazer Town,Bakery,250,,,
Bombay Chowpaty Kulfi,FALSE,FALSE,42,Frazer Town,Ice Cream Desserts,250,Desserts,Frazer Town,41
Happy Belly Bakes,TRUE,FALSE,41,Frazer Town,Bakery Cafe,350,Desserts,Frazer Town,403
Cream Stone,TRUE,FALSE,4,Frazer Town,Desserts Beverages,500,Desserts,Frazer Town,401
Leia Soul Food,FALSE,FALSE,38,Frazer Town,Bakery,500,Desserts,Frazer Town,358
The French Loaf,TRUE,FALSE,28,Frazer Town,Bakery Desserts,300,,,
Bhagatram Sweets,FALSE,FALSE,36,Commercial Street,Street Food Mithai,300,Desserts,Frazer Town,319
Haji Ali Juice Centre,TRUE,FALSE,4,Commercial Street,Fast Food Pizza Rolls Beverages Juices,350,Desserts,Frazer Town,387
Tewari Bros Mithai Shoppie,TRUE,FALSE,38,Commercial Street,Fast Food Mithai,300,Desserts,Frazer Town,358
Keventers,TRUE,FALSE,39,Commercial Street,Desserts Beverages Ice Cream,400,Desserts,Frazer Town,364
Sreeraj Lassi Bar,TRUE,FALSE,39,Shivajinagar,Beverages Desserts,150,Desserts,Frazer Town,38
Hammered,TRUE,TRUE,47,Cunningham Road,North Indian Thai Japanese Continental Cafe,13,Desserts,Frazer Town,465
Belgian Waffle Factory,TRUE,FALSE,48,Vasanth Nagar,Desserts,400,,,
Dolci Desserts,TRUE,FALSE,43,Cunningham Road,Cafe Desserts,750,Desserts,Frazer Town,423
Skoolroom,TRUE,FALSE,43,Ulsoor,Cafe Continental Italian Burger Beverages,700,,,
Marzipan Cafe  Bakery,TRUE,FALSE,42,Ulsoor,Cafe Mediterranean Bakery Greek Beverages,700,Desserts,Frazer Town,41
AmmaS Pastries,FALSE,FALSE,4,Ulsoor,Bakery,400,Desserts,Frazer Town,387
Bangalore Masala House,TRUE,FALSE,42,Vasanth Nagar,Cafe Continental Fast Food,500,Desserts,Frazer Town,404
The Gluten Free Baking Co,FALSE,FALSE,38,Banaswadi,Bakery,400,Desserts,Frazer Town,358
Waffle Stories,TRUE,FALSE,38,Banaswadi,Desserts Beverages,300,Desserts,Frazer Town,38
Brownie Heaven,TRUE,FALSE,42,Cunningham Road,Desserts Fast Food,300,Desserts,Frazer Town,412
Bhaiyaji Food Court,FALSE,FALSE,34,MG Road,North Indian Mithai,300,Desserts,Frazer Town,306
Sharief Bhai,FALSE,TRUE,43,Frazer Town,Mughlai Biryani,700,Dineout,Frazer Town,431
Ss Bucket Biryani,FALSE,FALSE,39,Frazer Town,Biryani North Indian Chinese,600,Dineout,Frazer Town,38
Karama Restaurant,TRUE,TRUE,44,Frazer Town,Arabian North Indian Beverages,750,,,
Savoury Restaurant,TRUE,FALSE,41,Frazer Town,Arabian North Indian Chinese Beverages,800,Dineout,Frazer Town,35
Sheesh Kebab,TRUE,FALSE,41,Frazer Town,North Indian,700,Dineout,Frazer Town,395
Mangalore Pearl  Seafood Restaurant,TRUE,FALSE,43,Frazer Town,Mangalorean Seafood,700,Dineout,Frazer Town,423
Rahhams,TRUE,FALSE,39,Frazer Town,Mughlai North Indian Chinese,700,Dineout,Frazer Town,265
ChichabaS Taj,TRUE,FALSE,39,Frazer Town,Biryani North Indian Mughlai,600,Dineout,Frazer Town,373
Mambos Cafe,FALSE,FALSE,39,Frazer Town,Cafe Continental Beverages Fast Food,11,Dineout,Frazer Town,371
Siddique Kabab Centre,TRUE,FALSE,39,Frazer Town,Mughlai Kebab Chinese,550,Dineout,Frazer Town,322
Raidan Restaurant,FALSE,FALSE,4,Frazer Town,Arabian Chinese Fast Food,600,Dineout,Frazer Town,374
Elements Eatery,FALSE,TRUE,4,Frazer Town,Continental Steak,11,Dineout,Frazer Town,384
SherlockS Pub,FALSE,FALSE,4,Frazer Town,Continental North Indian Chinese,15,Dineout,Frazer Town,356
Chung Wah,TRUE,FALSE,39,Frazer Town,Chinese Thai Momos Vietnamese,800,Dineout,Frazer Town,364
Beijing Bites,FALSE,FALSE,39,Frazer Town,Chinese Thai,850,Dineout,Frazer Town,337
Zaks Mediterranean Cuisine,TRUE,FALSE,39,Frazer Town,Mediterranean Arabian Lebanese,700,,,
Nandhini Deluxe,FALSE,FALSE,36,Frazer Town,North Indian,600,,,
Empire Restaurant,TRUE,FALSE,41,Frazer Town,North Indian Mughlai South Indian Chinese,750,Dineout,Frazer Town,389
Charminar Kabab Paradise,TRUE,FALSE,4,Frazer Town,North Indian Chinese Mughlai Kebab,500,Dineout,Frazer Town,384
Lazio Steaks  More,TRUE,FALSE,39,Frazer Town,Continental Chinese Steak,1,Dineout,Frazer Town,375
AltafS Chillies Restaurant,TRUE,FALSE,38,Frazer Town,North Indian Chinese,500,Dineout,Frazer Town,361
Delicacy,TRUE,FALSE,39,Frazer Town,Chinese Thai Momos,500,Dineout,Frazer Town,375
Alibaba Cafe And Restaurant,TRUE,FALSE,39,Frazer Town,Arabian Middle Eastern,700,Dineout,Frazer Town,314
Sunny Side Bistro,TRUE,FALSE,38,Frazer Town,Cafe Continental,700,Dineout,Frazer Town,355
Fujan,TRUE,FALSE,36,Frazer Town,Chinese Thai Seafood,600,Dineout,Frazer Town,332
Taipan,TRUE,FALSE,35,Frazer Town,Chinese Momos,700,Dineout,Frazer Town,319
Dolphin Bar,FALSE,FALSE,38,Frazer Town,Chinese Finger Food North Indian Seafood,1,Dineout,Frazer Town,358
Oregano Pizzeria,TRUE,FALSE,35,Frazer Town,Italian Pizza,300,Dineout,Frazer Town,336
Shanthi Sagar Deluxe,FALSE,FALSE,27,Frazer Town,South Indian North Indian Fast Food,500,Dineout,Frazer Town,216
Golden Restaurant,FALSE,FALSE,37,Frazer Town,South Indian North Indian Chinese,1,Dineout,Frazer Town,313
Pizza Hut,TRUE,FALSE,33,Frazer Town,Pizza Fast Food,750,,,
Loca Moca,FALSE,FALSE,29,Frazer Town,Cafe Continental,600,Dineout,Frazer Town,308
Wangs Kitchen,TRUE,FALSE,31,Frazer Town,Chinese,1,Dineout,Frazer Town,227
ThomS Bakery,FALSE,FALSE,41,Frazer Town,Bakery Fast Food,200,Dineout,Frazer Town,397
Manjit Da Dhaba,TRUE,FALSE,43,Frazer Town,North Indian,300,Dineout,Frazer Town,423
The Deagh,FALSE,FALSE,37,Frazer Town,Chinese North Indian Arabian,500,Dineout,Frazer Town,345
Masala Central,TRUE,FALSE,37,Frazer Town,North Indian,300,Dineout,Frazer Town,348
7 Plates,TRUE,FALSE,39,Frazer Town,North Indian Mughlai Rolls Fast Food,600,Dineout,Frazer Town,351
Fanoos,TRUE,FALSE,39,Frazer Town,Arabian Rolls North Indian BBQ,400,Dineout,Frazer Town,371
DominoS Pizza,TRUE,FALSE,37,Frazer Town,Pizza Fast Food,400,Dineout,Frazer Town,332
Komala Refreshments,FALSE,FALSE,4,Frazer Town,South Indian,150,Dineout,Frazer Town,384
Cafe Arabica,FALSE,FALSE,41,Frazer Town,Cafe Bakery,700,Dineout,Frazer Town,365
Aroma Of Asia,FALSE,FALSE,39,Frazer Town,Fast Food Momos,400,Dineout,Frazer Town,371
Kfc,TRUE,FALSE,33,Frazer Town,Burger Fast Food,400,Dineout,Frazer Town,339
Cafe Idly,TRUE,FALSE,37,Frazer Town,South Indian Fast Food,200,Dineout,Frazer Town,345
Pathaan Sir,TRUE,FALSE,38,Frazer Town,Fast Food Rolls Momos,250,Dineout,Frazer Town,341
Faasos,FALSE,FALSE,41,Frazer Town,North Indian Biryani Fast Food,500,Dineout,Frazer Town,376
The French Loaf,TRUE,FALSE,28,Frazer Town,Bakery Desserts,300,Dineout,Frazer Town,251
Subway,FALSE,FALSE,36,Frazer Town,Salad Fast Food,600,Dineout,Frazer Town,31
Rs Shiv Sagar,FALSE,FALSE,41,Commercial Street,Chinese North Indian Fast Food Street Food Desserts,500,Dineout,Frazer Town,38
Hamza,FALSE,FALSE,39,Shivajinagar,North Indian Chinese,500,Dineout,Frazer Town,371
Tiger Trail  Ramada Hotel,TRUE,TRUE,4,Shivajinagar,North Indian Lucknowi,13,Dineout,Frazer Town,384
Utse Kitchen,TRUE,FALSE,42,Commercial Street,Nepalese Tibetan Momos,800,Dineout,Frazer Town,41
New Hilal Restaurant,TRUE,FALSE,4,Shivajinagar,North Indian Chinese Mughlai,550,Dineout,Frazer Town,384
Taj Hotel,TRUE,FALSE,37,Shivajinagar,North Indian Chinese,550,Dineout,Frazer Town,345
Kamat Hotel,FALSE,FALSE,36,Shivajinagar,North Indian South Indian Chinese,450,Dineout,Frazer Town,332
Imperial Restaurant,TRUE,FALSE,29,Shivajinagar,North Indian Chinese Biryani Kebab Juices,800,Dineout,Frazer Town,35
WoodyS,FALSE,FALSE,25,Commercial Street,Chinese South Indian North Indian,650,Dineout,Frazer Town,188
Konark Vegetarian Restaurant,FALSE,FALSE,41,Commercial Street,North Indian Chinese South Indian,700,Dineout,Frazer Town,388
Tewari Bros Mithai Shoppie,TRUE,FALSE,38,Commercial Street,Fast Food Mithai,300,Dineout,Frazer Town,358
Shaadi Ki Biryani,TRUE,FALSE,28,Commercial Street,Biryani,600,Dineout,Frazer Town,229
Petoo,FALSE,FALSE,37,Commercial Street,North Indian Fast Food Street Food,800,Dineout,Frazer Town,358
Bhagatram Sweets,FALSE,FALSE,36,Commercial Street,Street Food Mithai,300,Dineout,Frazer Town,319
Sri Saravana Bhavan,FALSE,FALSE,39,Commercial Street,South Indian,150,Dineout,Frazer Town,371
Burger King,TRUE,FALSE,39,Commercial Street,Burger Fast Food Beverages,600,Dineout,Frazer Town,37
Haji Ali Juice Centre,TRUE,FALSE,4,Commercial Street,Fast Food Pizza Rolls Beverages Juices,350,Dineout,Frazer Town,387
Vishnu Sagar,FALSE,FALSE,3,Commercial Street,South Indian Chinese North Indian,400,Dineout,Frazer Town,255
McdonaldS,TRUE,FALSE,27,Commercial Street,Burger Fast Food,500,Dineout,Frazer Town,329
IndyS Comfort Food,FALSE,FALSE,41,Shivajinagar,North Indian Beverages Fast Food,300,Dineout,Frazer Town,397
Sagar Chats,FALSE,FALSE,38,Commercial Street,Chinese Beverages Street Food,300,Dineout,Frazer Town,358
Hammered,TRUE,TRUE,47,Cunningham Road,North Indian Thai Japanese Continental Cafe,13,,,
Caraway Kitchen  Conrad Bengaluru,FALSE,TRUE,43,Ulsoor,American Continental North Indian South Indian,28,Dineout,Frazer Town,423
Cafe Azzure,TRUE,TRUE,43,MG Road,Cafe Continental Italian Burger,12,,,
Samarkand,FALSE,TRUE,41,Infantry Road,North Indian Mughlai,16,Dineout,Frazer Town,397
Carnatic,FALSE,TRUE,42,Church Street,South Indian Kerala Andhra Biryani Chettinad Konkan Mangalorean,1,Dineout,Frazer Town,408
1Q1,FALSE,TRUE,43,Infantry Road,Asian Japanese Thai Malaysian Vietnamese Korean Chinese,25,,,
Tiamo  Conrad Bengaluru,FALSE,TRUE,42,Ulsoor,Italian Mediterranean,25,Dineout,Frazer Town,41
Millers 46,FALSE,TRUE,44,Vasanth Nagar,American Continental Steak,11,Dineout,Frazer Town,435
Eden Park,TRUE,TRUE,41,Cunningham Road,Andhra Biryani Chinese North Indian Seafood South Indian,11,Dineout,Frazer Town,397
WatsonS,FALSE,TRUE,42,Ulsoor,Finger Food North Indian,13,Dineout,Frazer Town,395
Pasta Street,TRUE,TRUE,45,Cunningham Road,Italian Pizza Salad,13,Dineout,Frazer Town,448
NaachiyarS,TRUE,FALSE,39,Ulsoor,Chettinad,600,Dineout,Frazer Town,371
Carnival De Goa,TRUE,TRUE,42,Ulsoor,Goan Mangalorean Pizza,1,Dineout,Frazer Town,41
Ente Keralam,TRUE,FALSE,4,Ulsoor,Kerala Seafood,13,Dineout,Frazer Town,384
Dolci Desserts,TRUE,FALSE,43,Cunningham Road,Cafe Desserts,750,Dineout,Frazer Town,423
Republic Of Noodles  Lemon Tree Premier,FALSE,TRUE,45,Ulsoor,Malaysian Singaporean Thai,18,Dineout,Frazer Town,448
Cafe Kaara,FALSE,FALSE,42,Ulsoor,Cafe Salad Desserts Pizza,750,Dineout,Frazer Town,416
Skoolroom,TRUE,FALSE,43,Ulsoor,Cafe Continental Italian Burger Beverages,700,Dineout,Frazer Town,423
Benjarong,TRUE,FALSE,42,Ulsoor,Thai Asian,18,Dineout,Frazer Town,414
Mikusu  Conrad Bengaluru,FALSE,TRUE,41,Ulsoor,Japanese Chinese Thai,3,Dineout,Frazer Town,4
Skylit  Citrus Hotels,FALSE,TRUE,4,Cunningham Road,North Indian Mughlai Mediterranean,13,Dineout,Frazer Town,375
Banjara Melting Pot,TRUE,TRUE,42,Cunningham Road,North Indian Chinese Seafood,17,Dineout,Frazer Town,41
Step Right Up,TRUE,FALSE,41,Vasanth Nagar,Cafe Italian,300,Dineout,Frazer Town,397
Shezan,TRUE,FALSE,41,Cunningham Road,Chinese Continental North Indian Mughlai Steak,600,Dineout,Frazer Town,399
The Grill House,TRUE,TRUE,41,Ulsoor,American Mexican Italian Steak,12,Dineout,Frazer Town,395
Infinitea Tea Room  Tea Store,TRUE,TRUE,43,Cunningham Road,Continental Cafe Desserts Salad Momos,1,Dineout,Frazer Town,42
Mudpipe Cafe,TRUE,FALSE,42,Cunningham Road,Cafe Continental Italian Burger,750,Dineout,Frazer Town,42
Xpress Biryani,TRUE,FALSE,43,Ulsoor,Biryani North Indian Kebab,650,Dineout,Frazer Town,423
Teppan Japanese Grill  Sushi Bar,TRUE,FALSE,43,Ulsoor,Japanese,2,Dineout,Frazer Town,423
Indian Durbar  Conrad Bengaluru,FALSE,TRUE,39,Ulsoor,North Indian,3,Dineout,Frazer Town,352
Ging  Royal Orchid Central,TRUE,TRUE,43,MG Road,Asian,2,Dineout,Frazer Town,428
ManiS Dum Biryani,TRUE,FALSE,4,Ulsoor,Biryani Kebab,750,Dineout,Frazer Town,377
Urban Solace  Cafe For The Soul,TRUE,FALSE,39,Ulsoor,Cafee American Continental Steak,800,Dineout,Frazer Town,371
SmallyS Resto Cafe,TRUE,TRUE,41,Ulsoor,Cafe Italian Burger American Steak,650,Dineout,Frazer Town,406
Peppa Zzing,TRUE,FALSE,43,Infantry Road,Cafe Fast Food Burger,800,Dineout,Frazer Town,423
Citrus Cafe  Lemon Tree Premier,FALSE,FALSE,39,Ulsoor,North Indian Continental South Indian,22,Dineout,Frazer Town,371
Cafe Imroze,TRUE,FALSE,36,Infantry Road,Cafe Burger Italian Fast Food,650,Dineout,Frazer Town,337
RamanaS,TRUE,TRUE,4,Cunningham Road,North Indian Chinese Healthy Food,850,Dineout,Frazer Town,384
The Souk,TRUE,FALSE,37,Ulsoor,Cafe Mediterranean Italian Pizza Continental,800,Dineout,Frazer Town,345
Marzipan Cafe  Bakery,TRUE,FALSE,42,Ulsoor,Cafe Mediterranean Bakery Greek Beverages,700,Dineout,Frazer Town,41
Red Lantern,TRUE,FALSE,37,Cunningham Road,Chinese Thai,700,Dineout,Frazer Town,345
Cafe Cassia Deli,FALSE,FALSE,42,Ulsoor,Lebanese Mediterranean Cafe,1,Dineout,Frazer Town,41
Wyt Restropub,FALSE,FALSE,27,MG Road,North Indian Chinese,1,,,
ChungS Chinese Corner,TRUE,FALSE,33,Cunningham Road,Chinese,700,Dineout,Frazer Town,3
TaAam,TRUE,FALSE,41,Cunningham Road,North Indian Mughlai Arabian Chinese,750,Dineout,Frazer Town,397
Zodiac  Fortune Select Jp Cosmos Hotel,TRUE,TRUE,38,Cunningham Road,North Indian South Indian Chinese Continental,18,Dineout,Frazer Town,358
Vijaya Gardenia,TRUE,FALSE,34,Banaswadi,North Indian Chinese Andhra,500,Dineout,Frazer Town,302
Hotel Chandrika,TRUE,FALSE,38,Cunningham Road,South Indian North Indian Chinese Street Food,400,Dineout,Frazer Town,358
Sagar Delicacy,TRUE,FALSE,39,Ulsoor,North Indian Chinese Fast Food Street Food,500,Dineout,Frazer Town,371
Pinxx  Royal Orchid Central,TRUE,TRUE,38,MG Road,Italian European,16,Dineout,Frazer Town,358
Bangalore Masala House,TRUE,FALSE,42,Vasanth Nagar,Cafe Continental Fast Food,500,Dineout,Frazer Town,404
Amritsari Kulcha Bite,TRUE,FALSE,39,Ulsoor,North Indian,150,Dineout,Frazer Town,371
Retreat Restaurant,TRUE,FALSE,35,RT Nagar,Chinese North Indian,500,Dineout,Frazer Town,328
Maratha Darshan,FALSE,FALSE,4,Cunningham Road,Maharashtrian North Indian,400,,,
Slounge  Lemon Tree Premier,FALSE,FALSE,4,Ulsoor,Finger Food,15,Dineout,Frazer Town,384
